0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1	@	627
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	291	@	632	638	644	650	657	664	670	676	683	691	698	704	710	716	722	728	734	740	746	752	758	764	770	776	782	788	794	800	806	812	818	824	830	836	842	848	854	860	866	872	878	884	890	896	902	908	914	920	926	932	938	944	950	956	962	968	974	979	984	990	996	1002	1008	1014	1020	1026	1032	1038	1044	1050	1056	1062	1068	1074	1080	1086	1092	1098	1104	1110	1116	1122	1128	1134	1140	1146	1151	1156	1162	1168	1174	1180	1186	1192	1198	1204	1210	1216	1222	1228	1234	1240	1246	1252	1258	1264	1270	1276	1282	1288	1294	1300	1306	1312	1318	1324	1330	1336	1342	1348	1354	1360	1366	1372	1378	1384	1390	1396	1402	1408	1414	1420	1426	1432	1438	1444	1452	1458	1464	1470	1476	1482	1488	1494	1502	1508	1514	1520	1528	1534	1540	1546	1552	1560	1566	1572	1578	1584	1590	1596	1602	1608	1614	1620	1626	1632	1638	1644	1650	1656	1662	1668	1674	1680	1686	1692	1698	1704	1710	1716	1722	1728	1734	1740	1746	1752	1758	1764	1770	1776	1782	1788	1794	1800	1806	1812	1818	1824	1830	1836	1842	1848	1854	1860	1866	1872	1878	1884	1890	1897	1904	1910	1916	1922	1928	1936	1942	1948	1954	1960	1966	1972	1978	1984	1990	1996	2002	2008	2014	2020	2026	2032	2040	2046	2052	2058	2066	2071	2074	2080	2086	2092	2098	2104	2110	2116	2122	2128	2134	2140	2146	2152	2158	2164	2170	2176	2182	2188	2194	2200	2208	2218	2224	2230	2236	2242	2248	2254	2260	2266	2272	2278	2284	2290	2296	2302	2308	2314	2320	2326	2332	2338	2344	2350	2356	2362	2368	2374	2380	2386	2392
0	0
0	0
