2168
1	1	2	1	3	1	4	5	1	6	6	6	6	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	8	1	1	9	1	1	1	1	1	1	1	10	11	1	1	1	1	1	1	12	1	1	1	1	1	13	1	1	9	14	15	16	17	18	19	20	21	22	23	1	1	1	24	25	1	26	27	28	29	1	30	31	1	32	1	1	33	1	1	1	1	1	1	1	34	35	36	37	1	1	1	1	1	1	38	39	1	40	1	1	1	1	41	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	43	1	3	1	4	5	1	1	1	1	1	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	9	1	1	1	1	1	1	1	10	45	1	1	1	1	1	1	1	1	1	1	1	1	13	1	1	9	1	46	47	48	49	19	1	50	51	52	1	1	1	1	1	1	53	27	1	54	1	1	1	1	32	1	1	33	1	1	1	1	1	1	1	34	35	36	37	1	1	1	1	1	1	38	39	1	1	1	1	1	1	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	43	1	3	1	4	55	56	1	1	57	56	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	9	1	1	1	1	1	1	1	10	45	1	1	1	1	1	1	1	1	1	1	1	1	13	1	1	9	1	46	47	48	49	19	1	50	51	52	1	1	1	1	1	1	53	27	1	54	1	1	1	1	32	1	1	33	1	1	1	1	1	1	1	34	35	36	37	1	1	1	1	1	1	38	39	1	1	1	1	1	1	41	1	1	1	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	43	1	3	1	4	5	1	1	1	1	1	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	9	1	1	1	1	1	1	1	10	45	1	1	1	1	1	1	1	1	1	1	1	1	13	1	1	9	1	46	47	48	49	19	1	50	51	52	1	1	1	1	1	1	53	27	1	54	1	1	1	1	32	1	1	33	1	1	1	1	1	1	1	34	35	36	37	1	1	1	1	1	1	59	39	1	1	1	1	1	1	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	43	1	3	1	4	5	1	1	1	1	1	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	9	1	1	1	1	1	1	1	10	45	1	1	1	1	1	1	1	1	1	1	1	1	13	1	1	9	1	46	47	48	49	19	1	50	51	52	1	1	1	1	1	1	53	27	1	54	1	1	1	1	32	1	1	33	1	1	1	1	1	1	1	34	60	36	37	1	1	1	1	1	1	38	39	1	1	1	1	1	1	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	43	1	3	1	4	5	1	1	1	1	1	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	9	1	1	1	1	1	1	1	10	45	1	1	1	1	1	1	1	1	1	1	1	1	13	1	1	9	1	46	47	48	49	19	1	50	51	52	1	1	1	1	1	1	53	27	1	54	1	1	1	1	32	1	1	33	1	1	1	1	1	1	1	34	61	36	37	1	1	1	1	1	1	38	39	1	1	1	1	1	1	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	43	1	3	1	4	5	1	6	6	6	6	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	8	1	1	9	1	1	1	1	1	1	1	10	45	1	1	1	1	1	1	1	1	1	1	1	1	13	1	1	9	1	46	47	48	49	19	1	50	51	52	1	1	1	62	1	1	53	27	1	54	1	1	1	1	32	1	1	33	1	1	1	1	1	1	1	34	35	36	37	1	1	1	1	1	1	38	39	1	1	1	1	63	1	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	43	1	3	1	4	5	1	6	64	6	6	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	8	1	1	9	1	1	1	1	1	1	1	10	45	1	1	1	1	1	1	1	1	1	1	1	1	13	1	1	9	1	46	65	66	49	19	1	67	51	68	1	1	1	69	1	1	70	27	1	54	1	1	1	1	32	1	1	33	1	1	1	1	1	1	1	34	35	36	37	1	1	1	1	1	1	38	39	1	1	1	1	63	1	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	43	1	3	1	4	5	1	1	1	1	1	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	9	1	1	1	1	1	1	1	10	45	1	1	1	1	1	1	1	1	1	1	1	1	13	1	1	9	1	46	47	48	49	71	1	50	51	52	1	1	1	1	1	1	53	27	1	54	1	1	1	1	32	1	1	33	1	1	1	1	1	1	1	34	35	36	37	1	1	1	1	1	1	38	39	1	1	1	1	1	1	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	43	1	3	1	4	5	1	1	1	1	1	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	1	1	9	1	1	1	1	1	1	1	10	45	1	1	1	1	1	1	1	1	1	1	1	1	13	1	1	9	1	46	47	48	49	19	1	50	51	52	1	1	1	1	1	1	53	27	1	54	1	1	1	1	32	1	1	33	1	1	1	1	1	72	1	34	35	36	37	1	1	1	1	1	1	38	39	1	1	1	1	1	1	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
